t_seat_pos,seat_pos,t_imus,qang,t_leg_stim,leg_stim,pic_leg_stim,leg_stim_duration
1570043292.177666,411.0,1570043286.979682,14.17569823008447,1570043300.1077304,-1.0,0.0,
1570043292.2097223,410.0,1570043286.989682,14.167001493264802,1570043300.1752276,-1.0,0.0,
1570043292.241893,411.0,1570043286.999682,14.061486701955827,1570043300.2389874,-1.0,0.0,
1570043292.2776675,411.0,1570043287.009682,14.047048972330613,1570043300.3064697,-1.0,0.0,
1570043292.3096828,411.0,1570043287.019682,13.890025677930721,1570043300.4002178,-1.0,0.0,
1570043292.3416574,411.0,1570043287.029682,13.78874212609181,1570043300.4602287,-1.0,0.0,
1570043292.3778489,411.0,1570043287.039682,13.634416886851032,1570043300.5289545,-1.0,0.0,
1570043292.4098501,412.0,1570043287.049682,13.355123921666669,1570043300.577782,-1.0,0.0,
1570043292.4416547,412.0,1570043287.059682,13.355123921666669,1570043300.706468,1.0,1.0,3.1760287284851074
1570043292.477693,412.0,1570043287.069682,13.453517786215546,1570043300.76895,1.0,0.0,
1570043292.509653,412.0,1570043287.0796819,13.177835263463386,1570043300.8364975,1.0,0.0,
1570043292.5419858,412.0,1570043287.0896819,13.094324887599125,1570043300.9027393,1.0,0.0,
1570043292.5776353,412.0,1570043287.0996819,13.056322849455524,1570043300.9705105,1.0,0.0,
1570043292.6096869,411.0,1570043287.1096818,12.799311377652648,1570043301.0601969,1.0,0.0,
1570043292.641708,412.0,1570043287.1196818,12.944626081912128,1570043301.1202288,1.0,0.0,
1570043292.6776345,411.0,1570043287.1296818,12.86376592867637,1570043301.1865778,1.0,0.0,
1570043292.7097218,409.0,1570043287.1396818,12.841928902862293,1570043301.241486,1.0,0.0,
1570043292.7420044,407.0,1570043287.1496818,12.705271124196305,1570043301.3002722,1.0,0.0,
1570043292.7776988,406.0,1570043287.1596818,12.817599938848245,1570043301.367862,1.0,0.0,
1570043292.8096654,403.0,1570043287.1696818,12.817599938848245,1570043301.4366035,1.0,0.0,
1570043292.841656,401.0,1570043287.1796818,12.720401851727287,1570043301.500279,0.0,1.0,
1570043292.8776164,398.0,1570043287.1896818,12.777268369270278,1570043301.660228,0.0,0.0,
1570043292.909698,396.0,1570043287.1996818,12.71988494182024,1570043301.7202187,0.0,0.0,
1570043292.9416473,392.0,1570043287.2096817,12.71988494182024,1570043301.7802498,0.0,0.0,
1570043292.9777164,389.0,1570043287.2196817,12.71988494182024,1570043301.8415372,0.0,0.0,
1570043293.0096989,386.0,1570043287.2296817,12.71988494182024,1570043301.9002004,0.0,0.0,
1570043293.041674,383.0,1570043287.2396817,12.723771339294363,1570043301.963977,0.0,0.0,
1570043293.077635,379.0,1570043287.2496817,12.396111927717302,1570043302.032716,0.0,0.0,
1570043293.1097138,376.0,1570043287.2596817,12.452366921101815,1570043302.0976954,0.0,0.0,
1570043293.1417062,372.0,1570043287.2696817,12.452366921101815,1570043302.1640117,-1.0,1.0,
1570043293.1777284,368.0,1570043287.2796817,13.053436061189538,1570043302.2290058,-1.0,0.0,
1570043293.20964,365.0,1570043287.2896817,12.890027738906292,1570043302.3202267,-1.0,0.0,
1570043293.2416966,360.0,1570043287.2996817,12.711446638778378,1570043302.38024,-1.0,0.0,
1570043293.27774,357.0,1570043287.3096817,12.813465433444103,1570043302.44148,-1.0,0.0,
1570043293.309621,353.0,1570043287.3196816,12.9306923387047,1570043302.496473,-1.0,0.0,
1570043293.3417156,349.0,1570043287.3296816,12.608794609252081,1570043302.561518,-1.0,0.0,
1570043293.3776708,345.0,1570043287.3396816,12.608794609252081,1570043302.6289308,-1.0,0.0,
1570043293.4096537,340.0,1570043287.3496816,12.685902261469218,1570043302.6952143,-1.0,0.0,
1570043293.441691,336.0,1570043287.3596816,12.540783499291397,1570043302.7614565,-1.0,0.0,
1570043293.4778035,331.0,1570043287.3696816,12.73072015669901,1570043302.8289542,-1.0,0.0,
1570043293.509693,327.0,1570043287.3796816,12.704934120413704,1570043302.8993027,-1.0,0.0,
1570043293.5416298,322.0,1570043287.3896816,12.990724442706512,1570043302.9802458,-1.0,0.0,
1570043293.577879,317.0,1570043287.3996816,12.973698344480193,1570043303.0389986,-1.0,0.0,
1570043293.6099615,312.0,1570043287.4096816,13.010124462516318,1570043303.1102347,-1.0,0.0,
1570043293.6416898,307.0,1570043287.4196815,13.080099908752059,1570043303.1602192,-1.0,0.0,
1570043293.6776292,302.0,1570043287.4296815,13.1889774472036,1570043303.2289958,-1.0,0.0,
1570043293.7096634,298.0,1570043287.4396815,13.544157359018351,1570043303.295247,-1.0,0.0,
1570043293.741646,293.0,1570043287.4496815,13.544157359018351,1570043303.3614612,-1.0,0.0,
1570043293.7776763,288.0,1570043287.4596815,13.777650287606733,1570043303.4277923,-1.0,0.0,
1570043293.8096578,284.0,1570043287.4696815,14.248136071334567,1570043303.5202658,-1.0,0.0,
1570043293.8416982,281.0,1570043287.4796815,14.722810062866097,1570043303.5801964,-1.0,0.0,
1570043293.877819,277.0,1570043287.4896815,14.929809748995961,1570043303.6415293,-1.0,0.0,
1570043293.9100027,276.0,1570043287.4996815,15.310631376845866,1570043303.70025,-1.0,0.0,
1570043293.9417233,274.0,1570043287.5096815,15.310631376845866,1570043303.7602131,-1.0,0.0,
1570043293.9776375,274.0,1570043287.5196815,15.654142214933536,1570043303.8977084,1.0,1.0,3.204007625579834
1570043294.0096357,274.0,1570043287.5296814,16.05324526603709,1570043303.961476,1.0,0.0,
1570043294.0416539,274.0,1570043287.5396814,16.14706883848142,1570043304.026458,1.0,0.0,
1570043294.0776968,276.0,1570043287.5496814,16.85116065858424,1570043304.120334,1.0,0.0,
1570043294.1096656,278.0,1570043287.5596814,16.933531263385884,1570043304.1802847,1.0,0.0,
1570043294.141664,281.0,1570043287.5696814,17.270658910435856,1570043304.3014305,1.0,0.0,
1570043294.1776407,285.0,1570043287.5796814,18.696045161562797,1570043304.302646,1.0,0.0,
1570043294.2097483,288.0,1570043287.5896814,18.696045161562797,1570043304.3689997,1.0,0.0,
1570043294.2417066,293.0,1570043287.5996814,18.696045161562797,1570043304.4290257,1.0,0.0,
1570043294.2776535,298.0,1570043287.6096814,19.82052591396195,1570043304.4951763,1.0,0.0,
1570043294.3096457,305.0,1570043287.6196814,20.255758476051774,1570043304.561495,1.0,0.0,
